age,income,loan_amount,credit_score,employment_years,debt_to_income_ratio,overdue_times,loan_term,has_house,has_car,default
27,253835.13,159928.06,526,0,0.383,1,24,1,1,1
49,209486.66,144398.36,557,25,0.595,2,12,0,0,1
37,50000.0,18039.22,676,5,0.263,3,48,0,1,0
49,89620.37,71882.38,751,18,0.735,4,36,0,1,0
48,109302.18,79171.99,508,17,0.408,0,12,0,1,1
60,134373.17,85397.19,613,37,0.329,3,12,0,1,0
40,50146.72,80212.76,544,11,0.765,4,60,0,0,1
34,50000.0,56533.99,638,12,0.95,1,24,0,0,1
42,196428.82,207733.37,751,20,0.643,1,60,0,1,0
27,84829.3,109659.06,622,0,0.95,3,48,0,1,1
25,55863.54,85180.44,656,3,0.849,3,24,0,0,1
41,66393.98,64702.38,784,10,0.509,1,36,0,1,0
54,130055.11,85489.51,699,28,0.534,2,48,1,1,0
42,75346.56,18353.98,595,18,0.176,0,36,0,0,0
52,121629.1,93037.05,674,31,0.509,0,12,0,0,0
28,70232.94,23850.29,590,0,0.209,2,24,0,0,0
38,50000.0,85298.07,696,9,0.95,4,60,0,0,1
45,207102.9,169244.11,704,19,0.695,0,48,1,1,1
34,130507.43,141270.96,544,4,0.478,3,36,1,1,0
21,93883.7,59966.09,675,0,0.243,0,24,1,0,0
23,86282.94,41030.88,650,0,0.168,0,36,0,1,0
58,210913.88,76987.44,706,34,0.236,2,48,0,1,0
45,142370.56,122858.54,731,18,0.726,5,12,0,0,1
31,182785.0,112922.63,701,9,0.465,0,60,1,0,0
31,83896.43,117296.9,634,5,0.95,4,60,0,1,1
22,111613.8,69119.21,739,0,0.443,1,24,0,0,0
58,130743.09,10000.0,586,31,0.05,3,60,0,0,0
25,85175.48,21520.16,548,0,0.177,2,48,1,0,1
51,104507.13,85631.7,388,23,0.72,5,48,0,0,1
30,83899.53,74144.22,654,3,0.317,3,24,1,0,0
34,130558.49,21412.81,590,10,0.103,1,60,0,1,0
31,60196.69,47782.87,694,8,0.474,2,36,0,0,0
53,141122.91,65426.96,492,25,0.427,3,48,0,1,1
22,125469.87,81597.0,605,0,0.301,3,24,0,0,0
35,99559.54,37920.96,700,5,0.139,4,24,0,1,0
32,133556.88,125963.94,572,4,0.688,4,60,1,0,1
31,92575.22,63334.46,695,0,0.496,1,36,1,0,0
28,80695.75,10000.0,613,0,0.067,0,12,0,0,0
57,139340.63,55158.17,657,30,0.267,2,60,0,1,0
36,142081.53,46595.83,711,14,0.232,0,24,0,1,0
37,86831.82,24319.73,741,9,0.157,0,60,0,1,0
36,83543.81,70463.83,668,8,0.508,3,60,0,1,0
60,100474.77,99297.73,591,36,0.43,5,12,0,1,1
34,85101.29,49321.78,621,3,0.471,3,36,1,1,1
34,216707.46,96415.21,714,3,0.26,2,60,0,1,1
34,125795.65,125444.22,573,10,0.735,1,60,0,1,1
34,109816.94,79701.85,645,8,0.44,0,36,1,0,0
24,71701.99,80110.54,627,1,0.5,2,48,1,0,0
45,152138.3,139908.07,651,22,0.708,0,36,0,1,0
22,82849.24,45718.43,574,0,0.331,0,24,1,1,1
30,81329.47,39160.47,503,5,0.222,2,48,0,0,1
29,154457.86,105999.49,704,5,0.625,1,24,1,1,0
32,129870.78,114775.89,742,10,0.783,1,24,1,1,0
51,50000.0,23556.02,508,25,0.37,2,36,1,0,0
44,101620.76,161381.89,691,16,0.95,4,60,1,1,1
60,115437.42,142982.74,752,36,0.898,1,24,1,1,0
35,93637.08,47021.75,711,8,0.284,2,24,0,1,0
58,117261.72,73581.43,625,34,0.319,0,12,1,1,0
22,50000.0,77152.21,580,0,0.95,4,24,0,0,1
41,50000.0,116318.28,667,13,0.95,1,60,0,0,1
52,70336.02,10000.0,681,20,0.092,2,36,1,1,0
42,123872.89,118858.76,668,21,0.851,4,24,0,1,1
58,50000.0,22741.3,645,27,0.265,0,60,0,1,0
33,74637.94,10647.77,568,8,0.082,1,12,1,1,0
22,50000.0,72750.07,696,1,0.881,2,36,1,0,1
51,97813.62,114752.27,700,22,0.906,6,48,1,1,1
23,263301.4,124487.94,677,0,0.173,1,48,1,1,0
51,98940.19,114439.14,669,28,0.65,4,24,0,1,0
50,103945.68,137030.96,803,18,0.95,1,48,0,1,0
54,159158.19,180956.64,607,31,0.776,3,48,0,0,1
40,110148.85,58548.0,769,13,0.285,1,48,1,0,0
56,99037.49,61750.73,598,33,0.464,2,24,0,1,0
27,165543.73,109408.66,754,5,0.589,2,48,1,1,0
38,134908.12,72563.44,765,17,0.351,0,36,0,1,0
25,124228.96,130150.7,635,4,0.831,0,48,1,1,1
51,102492.91,95806.77,801,25,0.438,1,60,0,1,0
49,93364.91,63785.07,700,23,0.433,2,60,0,0,0
53,164839.39,98393.54,585,32,0.313,1,48,1,0,0
51,93769.21,112553.62,628,26,0.95,3,24,0,0,1
33,189864.09,128956.13,756,9,0.327,2,12,1,1,0
23,68103.52,44430.81,738,0,0.599,2,36,1,0,0
58,207981.16,78894.16,570,26,0.226,2,12,1,1,1
40,134917.4,69627.2,648,11,0.335,2,48,0,1,0
24,70555.81,101649.28,677,0,0.95,2,48,0,1,1
58,137178.79,77871.2,617,35,0.281,2,36,0,0,0
60,81418.98,41103.13,850,37,0.249,1,24,0,1,0
38,110751.32,69011.58,680,8,0.359,0,60,1,0,0
51,87642.19,137051.67,655,27,0.95,5,36,0,1,1
22,102763.91,111558.75,761,0,0.836,2,36,0,0,0
24,166648.8,139044.42,629,0,0.791,4,36,0,1,1
32,137768.53,69996.95,746,9,0.205,1,12,1,1,0
47,65748.07,108160.79,518,16,0.95,2,48,0,1,1
26,67464.49,94412.77,621,0,0.653,1,12,0,0,1
22,123235.08,112397.1,749,0,0.599,1,36,1,1,0
47,127316.86,48953.31,793,21,0.18,1,24,0,0,0
51,80539.24,82008.85,594,29,0.928,1,24,1,1,1
50,223259.93,47997.87,584,21,0.141,1,24,0,1,0
52,157325.58,158018.81,708,30,0.634,3,12,0,0,0
53,82329.98,41594.83,607,25,0.27,2,60,0,0,0
45,78824.97,63138.45,637,19,0.496,4,48,1,0,1
41,98467.72,64694.2,734,11,0.274,1,12,0,1,0
55,93963.86,143131.95,614,24,0.95,3,12,0,0,1
34,192003.88,185420.64,493,9,0.669,1,48,1,1,1
24,169911.9,111524.79,549,0,0.269,3,12,0,0,1
51,110833.16,62562.37,661,29,0.232,0,36,1,1,0
32,148013.31,38640.22,502,10,0.137,2,12,1,1,1
60,157998.19,144104.26,635,28,0.578,1,36,0,0,0
37,111995.88,62114.89,542,10,0.268,0,60,0,0,0
55,130767.79,70221.62,799,29,0.23,3,24,1,0,0
22,142540.92,65071.37,844,0,0.186,0,60,0,0,0
47,135865.75,96595.68,570,23,0.379,3,60,1,1,0
38,76844.43,112719.56,682,9,0.95,4,60,0,0,1
39,80421.0,100747.01,578,9,0.948,3,48,0,0,1
31,95810.96,73494.91,634,0,0.399,2,60,1,0,0
59,79379.95,65679.83,813,34,0.508,2,36,0,0,0
36,56224.32,68725.31,620,10,0.889,3,60,0,1,1
55,147883.25,127424.17,636,33,0.488,2,12,0,0,0
38,127501.53,50226.35,580,17,0.369,2,48,0,0,1
22,59711.81,79841.99,757,0,0.95,5,48,0,1,1
56,97888.81,81386.61,383,29,0.58,3,12,0,0,1
28,100415.45,100223.77,622,6,0.648,3,24,1,1,0
31,118406.04,10000.0,656,6,0.054,1,24,1,1,0
55,67046.04,92282.11,604,27,0.723,2,36,0,1,1
56,59320.05,74912.04,733,26,0.501,1,24,0,1,0
57,137843.74,118853.83,762,25,0.735,1,24,1,0,0
38,54705.37,37112.99,540,13,0.606,2,24,0,1,0
51,98253.04,49661.83,838,26,0.472,1,36,1,0,0
34,94208.46,54374.78,539,3,0.342,1,24,0,0,0
50,103210.11,60814.62,770,21,0.541,0,24,0,1,0
41,122237.72,72945.22,673,17,0.46,2,24,0,1,0
23,223990.02,70950.8,617,0,0.191,1,36,1,1,0
37,53115.74,94098.99,625,15,0.95,2,12,0,1,1
39,161855.9,110639.28,657,13,0.636,3,60,1,1,0
31,50000.0,48590.97,678,7,0.651,2,24,0,1,1
35,204264.3,203319.25,582,3,0.814,0,24,0,0,1
41,50000.0,38212.03,640,20,0.624,1,36,1,0,0
22,326562.81,168953.0,594,0,0.37,0,60,1,1,0
27,91546.7,84377.65,557,3,0.556,1,36,0,1,1
51,194983.92,94813.38,591,30,0.209,0,24,0,0,0
35,177703.23,15403.62,562,7,0.082,1,36,1,1,0
45,89642.06,51344.41,624,16,0.225,2,36,0,1,1
43,92791.73,60661.01,697,21,0.282,0,36,0,0,0
43,74852.78,66699.54,670,22,0.512,2,60,0,0,1
37,155486.87,74305.56,828,15,0.282,0,60,1,1,0
40,90168.85,69015.47,472,15,0.391,3,36,0,1,1
53,75467.5,59891.95,700,31,0.315,2,12,0,0,0
59,138936.77,115056.74,661,30,0.737,0,36,0,0,0
31,72858.22,46521.02,729,10,0.42,2,60,1,0,0
47,94085.38,69561.69,721,17,0.689,3,60,0,0,0
59,114484.83,66110.08,646,28,0.506,2,24,0,0,1
21,81707.96,44179.75,675,0,0.35,0,24,0,0,0
52,87448.3,119790.81,597,20,0.799,4,24,0,0,1
40,217671.53,144624.81,712,8,0.334,2,48,0,1,0
59,99518.03,66861.63,500,38,0.635,1,36,0,0,1
44,92796.84,74162.42,726,19,0.57,1,24,0,0,0
54,100830.25,49779.95,658,24,0.422,2,24,1,1,0
27,133853.97,134049.17,619,2,0.942,1,24,0,0,1
26,68511.8,38168.0,640,0,0.27,3,60,0,0,0
58,132223.23,101565.24,646,28,0.695,4,36,1,1,1
42,122408.5,100679.31,770,10,0.68,0,24,0,0,0
43,50000.0,33769.52,850,19,0.421,2,48,0,0,0
27,244608.69,140110.21,764,2,0.527,0,48,1,1,0
30,210526.35,77937.86,612,9,0.261,1,48,1,1,1
53,76095.67,39599.28,714,29,0.305,1,60,0,1,0
33,65835.08,36704.39,717,9,0.249,0,12,0,1,0
44,120888.41,87028.42,581,18,0.566,3,12,0,1,1
33,57432.26,54600.4,553,7,0.774,4,12,0,0,1
31,201577.12,145186.73,655,0,0.342,2,48,1,0,0
27,88361.87,91233.47,729,0,0.592,1,60,0,0,0
58,226344.42,97260.06,523,29,0.165,2,24,1,1,0
58,75283.67,10000.0,599,37,0.091,3,48,0,1,0
25,103726.1,117727.84,709,0,0.806,3,48,1,1,0
35,192961.44,112171.57,664,6,0.499,2,60,0,1,0
43,94328.84,95166.3,780,20,0.369,2,36,0,1,0
36,123308.09,121965.75,540,10,0.417,0,24,1,0,1
49,178384.47,73162.97,850,20,0.151,0,48,1,1,0
31,84946.65,50290.12,529,1,0.543,7,48,0,0,1
23,61834.54,101650.6,488,0,0.95,0,48,0,0,1
34,56589.58,58217.38,655,8,0.512,1,60,0,0,1
44,141852.74,156223.59,564,19,0.398,0,36,1,1,1
28,129955.88,108089.06,657,3,0.339,0,48,0,1,1
53,175913.63,134361.96,654,24,0.597,0,24,1,1,0
21,96440.34,61422.75,643,0,0.406,3,36,1,0,1
23,57306.44,35500.32,588,0,0.49,3,24,0,0,1
41,50000.0,81884.2,697,18,0.834,5,24,0,0,1
41,396560.2,300288.05,633,15,0.465,1,12,1,1,0
32,138290.99,144755.16,754,9,0.758,0,48,1,0,0
31,116024.46,90056.94,645,4,0.371,1,60,0,0,1
23,123671.96,79889.01,578,0,0.338,0,24,1,0,0
47,57290.92,56381.1,517,17,0.428,0,36,0,0,0
36,76290.8,63879.21,645,10,0.651,2,12,1,1,1
25,239066.86,263343.08,552,0,0.77,6,36,0,1,1
36,146716.33,84850.09,545,4,0.357,2,24,1,0,0
58,77372.06,61540.74,705,32,0.549,0,36,0,1,0
31,62813.99,67382.19,509,1,0.485,2,60,0,0,1
56,86503.28,40489.26,780,31,0.392,2,36,1,1,0
31,94660.89,48656.71,674,0,0.413,1,48,0,1,0
28,274337.87,135476.09,656,3,0.227,1,48,0,1,0
31,100235.7,49184.39,572,7,0.433,1,24,1,0,0
33,63876.17,63503.76,725,11,0.583,2,36,0,0,0
25,106258.38,68353.5,660,0,0.404,4,12,0,0,1
44,122878.62,98025.98,602,20,0.533,2,36,0,1,1
34,61313.42,48034.7,677,4,0.647,3,60,0,0,1
49,130741.12,142895.55,517,27,0.49,2,36,0,1,0
40,187965.21,149358.16,521,13,0.404,1,36,1,1,0
38,116122.63,124153.97,565,12,0.95,0,24,1,0,1
39,76215.54,62697.39,690,13,0.751,0,24,0,1,0
27,85991.89,48566.26,660,4,0.472,1,60,0,1,1
49,51716.07,93651.6,749,28,0.817,1,24,0,1,1
25,102721.24,30718.7,582,0,0.211,1,48,0,0,0
49,125473.64,101287.18,709,23,0.499,2,12,0,0,0
60,72876.05,73603.83,650,30,0.402,2,24,1,0,0
51,261153.87,215178.89,580,25,0.326,2,24,0,1,0
39,155830.75,94576.47,693,16,0.524,2,60,1,0,1
33,50000.0,53664.2,654,9,0.434,1,24,1,1,1
55,50000.0,60343.21,607,27,0.619,1,48,0,1,0
31,70065.74,79753.11,664,5,0.501,1,24,0,0,0
40,221445.86,213994.48,649,9,0.672,3,36,1,1,0
51,162903.74,112274.43,647,25,0.556,2,36,0,1,0
57,226538.57,77532.63,625,30,0.174,0,48,1,1,0
57,109600.17,116070.8,549,36,0.868,7,24,1,0,1
24,99283.02,47229.95,666,1,0.216,0,24,0,0,0
56,62231.76,85004.11,592,25,0.77,3,60,1,0,0
25,127689.62,47251.87,573,0,0.183,2,36,0,1,0
44,99879.96,37249.75,640,18,0.232,1,24,1,0,0
58,98164.26,96584.99,722,30,0.924,1,36,0,0,0
47,225962.17,60604.3,676,26,0.212,1,12,1,1,0
58,103068.02,84627.0,615,31,0.389,4,36,1,1,0
34,198578.87,82725.81,611,9,0.387,1,36,1,0,0
33,53389.34,49539.48,714,11,0.704,1,24,1,0,0
34,365729.95,248561.34,456,8,0.423,3,36,1,1,1
35,92228.85,124316.14,728,9,0.95,3,48,1,0,0
48,149976.34,146927.4,501,25,0.791,6,60,0,1,1
39,161106.81,106021.0,540,12,0.518,1,48,1,1,0
50,87220.05,42975.57,616,21,0.232,2,36,0,0,0
37,157717.94,54709.39,844,13,0.148,1,48,1,1,0
33,161450.11,79967.86,803,1,0.431,2,24,1,1,0
28,79148.81,73727.59,720,0,0.706,1,48,1,0,0
43,79571.79,97453.11,690,13,0.95,1,12,1,1,0
56,111344.92,105831.0,502,35,0.769,4,12,0,1,1
55,103572.56,75306.88,673,25,0.648,2,48,1,1,0
31,204210.9,232985.15,613,6,0.656,4,24,1,0,1
40,149671.88,126587.72,591,11,0.474,1,48,0,1,0
49,105694.63,100866.34,673,19,0.47,2,48,0,1,0
45,143305.66,35704.31,620,21,0.103,0,12,1,1,0
23,50000.0,106399.57,734,0,0.95,2,36,1,1,1
44,82711.18,67668.83,495,23,0.531,4,36,0,1,1
22,124183.98,43210.0,666,0,0.146,2,48,0,0,0
25,180216.55,92966.31,585,0,0.367,1,48,1,1,0
47,119359.62,73625.04,625,22,0.35,2,24,0,1,0
25,210282.59,215672.37,686,3,0.64,1,60,1,0,0
34,161227.7,125761.96,565,10,0.512,5,36,0,1,0
44,87575.08,78497.51,674,19,0.481,0,12,1,1,0
47,102435.25,42479.93,642,16,0.316,5,36,0,1,0
38,131109.71,93511.35,604,16,0.468,1,24,1,1,0
24,89153.42,31367.15,620,0,0.216,2,24,0,1,0
52,217310.09,108903.19,647,24,0.299,1,24,1,1,0
58,66242.22,73850.12,595,35,0.406,3,60,1,0,1
56,125774.75,91142.74,661,25,0.589,1,60,0,1,0
50,151895.96,151257.3,636,19,0.926,2,60,1,1,0
37,94745.43,49322.94,608,12,0.223,3,24,0,1,1
56,85608.54,60253.21,795,27,0.369,1,36,1,1,0
40,105425.88,117441.92,695,10,0.95,1,48,0,0,0
26,157219.68,137659.84,627,0,0.679,3,24,0,1,0
55,87122.32,85907.01,672,32,0.53,1,36,0,0,0
33,67439.45,73934.39,573,12,0.811,2,24,0,0,1
58,183095.5,29658.61,623,33,0.146,1,36,1,1,0
35,130572.44,91696.15,633,13,0.338,0,48,0,1,0
55,171705.46,108770.33,554,31,0.48,1,24,0,1,1
42,153537.37,57416.07,693,14,0.313,0,12,1,0,0
39,290962.65,108854.52,617,11,0.152,1,48,1,1,0
32,180184.65,83593.14,630,9,0.423,3,36,0,1,0
54,78760.29,19712.03,612,33,0.232,2,24,1,0,0
23,134809.86,92499.32,850,0,0.542,0,24,0,1,0
39,84891.57,87440.37,604,13,0.679,3,60,0,1,1
35,88933.42,96850.89,484,5,0.776,2,48,0,0,1
42,57778.66,86751.73,524,17,0.95,3,36,0,0,1
31,95918.01,109339.24,725,7,0.504,2,48,1,1,0
47,139422.68,98143.43,774,20,0.371,2,60,0,1,0
36,105904.2,93079.66,602,15,0.361,1,24,0,1,0
28,66521.75,55239.05,769,5,0.475,2,24,0,0,0
28,54975.41,20568.96,723,7,0.298,2,36,0,1,0
48,282188.53,138736.45,644,21,0.433,2,48,1,1,0
31,126288.26,68104.89,638,5,0.309,3,24,1,0,0
33,75294.99,72483.93,675,6,0.693,2,24,0,1,0
46,134296.13,141099.26,735,18,0.743,0,24,0,1,0
34,292182.46,159351.03,694,9,0.346,1,48,1,1,0
36,144236.28,75265.96,602,5,0.4,2,48,0,0,1
30,50000.0,59451.29,645,0,0.524,1,36,0,0,1
34,359881.92,321520.31,828,12,0.353,0,24,1,0,0
48,50000.0,10000.0,681,16,0.112,1,48,0,1,0
42,99438.5,112608.52,734,19,0.95,4,12,0,1,1
60,65510.65,65055.09,706,37,0.915,1,48,0,0,1
51,78197.98,36334.28,683,24,0.339,2,24,1,1,0
21,123993.49,69825.96,669,0,0.393,3,60,1,0,0
36,50000.0,60595.28,736,11,0.885,1,36,0,0,0
32,104756.04,81171.26,721,9,0.471,0,48,0,0,0
44,182828.55,89310.3,682,18,0.255,0,24,0,1,0
31,74648.21,10000.0,601,1,0.05,1,24,0,0,0
59,58359.17,72528.64,693,27,0.449,4,48,0,1,1
32,102468.7,101958.33,654,9,0.929,5,36,1,1,1
41,93689.96,78390.06,634,14,0.667,2,48,0,0,1
25,83462.07,78236.64,850,0,0.716,0,36,1,0,0
57,63910.84,71262.23,529,32,0.95,2,36,0,0,1
57,137810.26,118450.61,741,29,0.614,0,60,1,1,0
52,142609.95,118297.49,587,20,0.623,1,36,0,0,0
35,67538.9,78215.85,671,10,0.95,4,60,0,1,1
23,71878.74,80405.82,850,2,0.476,0,36,0,0,0
49,116008.81,154483.5,578,18,0.616,1,24,1,0,1
38,70669.03,73000.25,598,6,0.706,1,48,0,0,0
60,118231.27,113686.3,659,36,0.392,1,12,0,1,0
48,211212.69,79941.04,588,21,0.282,0,24,0,1,0
42,106200.04,47982.4,735,11,0.384,0,12,0,1,0
60,63188.19,71534.23,615,33,0.95,5,36,0,0,1
53,130150.48,138236.65,716,27,0.578,2,48,0,0,0
39,100715.54,93125.43,547,7,0.436,5,12,1,0,1
21,101969.53,101449.19,506,0,0.921,3,24,0,0,1
24,135116.86,98016.78,641,0,0.651,2,24,0,0,0
38,148890.56,116990.49,527,16,0.423,3,24,1,1,1
43,110854.74,17907.44,789,17,0.143,1,12,0,1,0
22,106159.06,57531.84,530,0,0.476,3,24,0,1,1
26,276120.78,186871.97,572,2,0.374,1,60,1,1,0
49,187259.25,168646.53,695,22,0.511,0,48,1,1,0
51,158751.56,146246.22,610,23,0.838,2,24,0,0,1
22,115733.18,80421.11,531,0,0.553,3,24,0,1,0
41,69384.28,31286.07,833,14,0.325,3,12,0,1,0
24,181194.06,185770.16,575,0,0.945,1,36,0,0,1
49,116416.83,83423.7,643,26,0.623,0,36,0,0,0
54,84143.08,92898.67,642,27,0.436,1,60,0,1,0
55,97790.9,27988.45,720,26,0.186,2,48,0,0,0
44,70630.54,65546.71,699,23,0.824,4,36,1,0,0
46,175570.87,79493.97,590,18,0.189,0,24,0,1,0
58,148355.5,106694.37,632,34,0.283,0,48,1,1,0
45,118389.42,106033.41,641,20,0.775,3,60,1,1,1
38,107017.38,131016.03,724,10,0.95,2,12,1,0,0
51,80313.98,102693.9,561,30,0.576,3,60,1,0,0
44,50000.0,58773.08,832,23,0.539,1,24,0,1,0
54,57767.57,49929.05,595,28,0.734,1,48,0,1,1
41,78105.02,48186.39,659,9,0.293,2,24,0,0,1
55,72996.38,13552.34,561,34,0.081,3,36,0,0,0
22,124270.05,130595.2,550,0,0.94,1,24,0,0,1
22,157183.97,106773.78,586,1,0.566,1,36,0,1,1
24,102970.97,35728.39,578,0,0.206,1,36,0,1,0
43,205666.79,164056.19,625,17,0.579,1,36,0,1,0
49,76702.99,21387.74,577,23,0.17,0,48,0,1,0
29,102642.6,68404.13,719,8,0.343,1,12,0,1,0
27,106623.13,71816.65,593,0,0.635,2,48,1,1,1
55,178346.55,132846.24,584,31,0.505,0,24,0,1,0
51,114422.06,92775.49,627,21,0.594,0,48,0,1,0
46,115856.31,109509.66,744,18,0.562,4,24,0,1,0
40,51809.07,21980.14,678,13,0.276,4,36,0,1,0
37,72768.76,28897.71,652,13,0.208,0,36,1,1,0
21,178649.05,120964.3,538,0,0.411,4,60,1,1,1
28,50000.0,24943.98,563,0,0.363,2,48,1,1,1
56,199655.11,104568.63,551,24,0.439,2,12,1,1,0
34,136605.03,127162.74,771,3,0.774,3,48,1,1,0
49,77933.83,10000.0,705,26,0.05,0,24,0,1,0
49,75025.1,71099.26,587,21,0.636,0,24,0,1,1
33,256063.28,175035.06,612,8,0.392,3,36,1,1,1
29,205897.27,67524.45,590,0,0.234,0,48,1,1,0
48,103388.77,108366.32,585,16,0.921,1,60,1,0,0
24,115909.65,10000.0,699,0,0.07,3,60,1,1,0
40,81570.13,54338.15,636,18,0.365,1,24,0,0,1
56,115919.68,91613.96,837,32,0.627,1,12,1,0,0
49,80558.86,16510.37,766,20,0.084,0,60,0,1,0
51,105309.16,54248.75,771,22,0.22,0,24,1,0,0
24,246384.41,193663.92,717,0,0.381,0,36,1,1,0
28,104503.27,76150.22,624,6,0.43,4,60,0,1,1
32,68076.69,67891.27,711,10,0.655,2,24,0,1,1
32,58990.55,36324.75,630,3,0.363,1,36,0,1,1
28,115520.47,42393.44,799,2,0.267,2,60,1,0,0
59,77466.21,40002.31,694,33,0.219,0,48,0,0,0
27,121901.84,72435.35,682,0,0.394,1,60,0,0,0
49,52639.58,10000.0,671,28,0.098,3,48,1,0,1
44,148837.82,99837.63,808,14,0.382,2,24,0,1,0
45,67705.71,61303.0,538,21,0.593,4,48,0,1,1
29,111394.56,96704.47,816,0,0.373,2,48,1,1,0
33,93691.58,84673.39,644,1,0.527,0,60,0,1,1
45,236398.69,80923.77,540,18,0.276,1,36,0,1,0
32,117850.26,84571.6,596,8,0.371,2,36,0,0,1
48,261833.05,247770.6,520,25,0.765,2,24,1,1,0
22,140411.7,16050.63,716,0,0.056,1,24,0,1,0
23,207198.52,160506.3,572,0,0.622,0,60,1,1,0
50,99313.9,93872.52,674,27,0.441,1,60,0,1,1
45,127449.61,33690.89,756,19,0.243,1,36,0,0,0
22,188789.82,98890.5,603,0,0.232,1,60,0,1,0
56,163936.1,112518.12,637,27,0.652,1,36,1,0,0
21,138544.52,90413.77,549,0,0.318,1,60,1,1,1
59,94129.74,53936.96,627,32,0.445,0,48,0,0,1
50,101574.78,25170.44,850,20,0.132,1,48,1,0,0
60,182033.84,115173.51,726,33,0.253,0,48,1,1,1
58,199917.5,49823.66,637,32,0.091,0,48,0,1,0
33,83550.94,92385.8,608,11,0.485,3,60,0,0,1
51,78065.89,79570.8,656,28,0.606,6,36,0,0,1
29,72630.47,72610.64,671,3,0.698,4,60,0,1,1
39,158477.08,93163.29,624,18,0.375,0,24,1,1,0
30,71806.93,66946.69,705,6,0.679,0,24,1,1,0
40,157616.72,62861.77,579,14,0.163,0,48,1,0,0
55,139463.84,80703.46,579,29,0.437,3,48,0,1,0
38,85366.47,53235.28,691,8,0.512,4,60,0,1,0
24,220518.46,51734.13,561,0,0.115,1,24,1,1,1
33,56499.3,32361.65,722,4,0.473,1,12,0,0,0
52,230219.77,180667.04,659,31,0.392,1,36,1,1,0
41,125932.16,105176.06,505,16,0.515,4,60,1,0,1
43,50000.0,53993.02,669,14,0.9,3,60,0,0,1
38,223316.61,122739.69,517,10,0.419,2,60,1,0,1
32,168973.24,26290.72,719,6,0.101,0,36,0,0,0
44,89976.58,63666.96,639,18,0.405,1,60,0,0,0
46,70677.02,76335.08,817,21,0.743,1,24,0,0,0
56,53847.97,80294.96,751,29,0.95,2,60,0,1,0
45,323498.83,111702.65,570,22,0.322,0,36,1,0,0
60,72004.09,79639.11,488,33,0.935,4,36,0,1,1
54,61783.1,48463.01,596,31,0.329,1,36,0,1,0
24,123076.77,42421.04,556,0,0.206,2,48,1,1,1
36,52205.75,63093.02,815,5,0.849,0,24,0,0,0
36,70143.84,56201.63,659,9,0.62,3,12,1,1,0
21,170712.5,94357.04,739,0,0.252,1,48,0,1,0
28,134442.89,93844.97,636,0,0.592,2,60,0,1,0
51,91686.78,61360.96,645,23,0.487,4,48,0,1,1
35,110000.26,78029.02,657,9,0.277,1,24,1,1,0
26,89401.1,53998.87,754,5,0.233,0,48,0,0,0
32,106096.14,106216.13,686,11,0.763,1,12,0,0,0
31,77434.28,76700.86,570,8,0.796,2,24,1,0,1
27,84026.9,110910.8,798,4,0.708,1,12,1,0,0
25,82883.79,29607.82,635,0,0.16,2,36,1,0,0
51,78697.18,43193.07,621,24,0.264,4,24,1,0,1
53,174513.95,135830.38,419,21,0.456,4,12,1,0,1
40,154284.38,74553.82,714,13,0.352,1,24,1,1,0
45,71713.66,11332.33,669,14,0.073,2,48,1,0,0
57,63737.14,101383.66,668,30,0.95,1,24,0,1,0
54,101643.36,85064.67,626,29,0.418,2,24,0,1,0
22,287759.23,59123.79,611,0,0.172,2,36,1,1,0
59,68701.94,57536.97,629,33,0.757,2,48,1,1,0
23,101462.95,47120.98,699,0,0.208,1,60,1,1,0
22,113541.56,37243.89,714,0,0.295,2,36,1,0,0
37,103892.4,10000.0,640,9,0.074,1,48,0,1,0
50,88770.14,106618.03,741,25,0.95,2,60,0,0,0
24,183466.25,104273.99,653,0,0.317,3,48,1,1,0
32,133854.19,77544.31,617,0,0.503,1,36,1,0,0
31,159629.76,110411.05,677,6,0.44,1,12,1,1,0
36,142232.88,88749.57,544,12,0.289,1,24,1,0,0
60,163125.76,58076.6,680,35,0.337,2,24,1,1,0
34,222566.81,141662.98,529,3,0.585,2,36,1,1,1
29,198584.46,105258.12,573,6,0.225,2,60,1,1,0
25,310569.13,156331.91,488,0,0.314,4,24,1,1,1
28,188679.21,40723.12,645,3,0.203,3,36,1,1,0
26,80720.59,44655.9,797,0,0.376,2,60,1,0,0
43,159738.03,89820.93,650,13,0.365,1,36,0,0,1
37,150195.92,126373.38,715,7,0.393,1,24,1,1,0
40,258883.31,168293.58,850,9,0.391,1,60,1,1,0
54,70599.52,28445.82,694,31,0.261,3,24,0,1,0
44,140235.44,62202.58,595,16,0.345,1,12,0,1,0
27,80299.47,80726.25,607,5,0.623,2,36,0,0,0
36,137399.13,79552.48,660,12,0.423,1,24,0,1,0
33,99048.41,142405.0,606,12,0.591,1,48,0,0,1
54,135369.18,57654.77,613,25,0.344,1,24,0,0,0
33,57834.91,84067.32,744,5,0.512,1,48,0,0,1
26,155897.17,68962.93,747,0,0.325,1,12,1,1,0
50,119697.95,96401.32,520,27,0.681,1,60,0,1,1
38,116831.36,90737.84,590,14,0.629,3,12,0,0,1
24,262394.07,72993.18,621,0,0.122,1,60,1,1,0
48,91847.28,58534.7,711,18,0.546,3,12,0,0,0
29,127264.06,134120.48,757,0,0.419,2,60,0,0,0
55,114133.24,92827.85,850,34,0.317,4,60,0,0,0
